Date,APDFX,ASFYX,CASH,DSMC,GQGIX,IAGG,IAU,IEFA,PDBC,QMHIX,RSSB,SPY,TLT
2025-06-23,8.763468742370605,7.003304958343506,76.06827545166016,31.80003547668457,16.515777587890625,49.42204666137695,63.66999816894531,79.47723388671875,12.918474197387695,8.474536895751953,24.36228370666504,596.7274780273438,84.23240661621094
2025-06-24,8.782560348510742,7.003304958343506,76.25801849365234,31.92182159423828,16.789897918701172,49.441410064697266,62.68000030517578,80.39944458007812,12.591180801391602,8.484333992004395,24.88433074951172,603.3196411132812,84.84400177001953
2025-06-25,8.782560348510742,7.0328545570373535,76.89716339111328,31.844331741333008,16.731157302856445,49.41236877441406,62.849998474121094,80.0168228149414,12.562301635742188,8.552913665771484,24.772188186645508,603.65771484375,84.9507827758789
2025-06-26,8.792106628417969,7.072254180908203,78.85454559326172,32.25761032104492,16.946537017822266,49.46077346801758,62.79999923706055,80.96847534179688,12.610433578491211,8.592103004455566,25.02934455871582,608.380615234375,85.3779067993164
2025-06-27,8.792106628417969,7.062404632568359,80.142822265625,32.386756896972656,17.01506805419922,49.441410064697266,61.650001525878906,81.73371124267578,12.543048858642578,8.533319473266602,25.174360275268555,611.4032592773438,84.83428955078125
2025-06-30,8.862196922302246,7.091954231262207,79.01433563232422,32.30728530883789,17.01506805419922,49.46077346801758,62.36000061035156,81.90050506591797,12.552675247192383,8.592103004455566,25.338706970214844,614.3265380859375,85.66913604736328
2025-07-01,8.862196922302246,7.101804256439209,81.4510726928711,33.1517219543457,17.054227828979492,49.518863677978516,62.91999816894531,81.73371124267578,12.6200590133667,8.552913665771484,25.319372177124023,614.127685546875,85.88154602050781
2025-07-02,8.862196922302246,7.101804256439209,82.46971893310547,33.7617073059082,17.122758865356445,49.37364196777344,63.310001373291016,81.94955444335938,12.822211265563965,8.484333992004395,25.333873748779297,616.9116821289062,85.33589935302734
2025-07-03,8.862196922302246,7.101804256439209,82.61951446533203,33.77362823486328,17.230449676513672,49.46077346801758,62.869998931884766,81.9887924194336,12.822211265563965,8.513725280761719,25.416048049926758,621.7738037109375,84.74153137207031
2025-07-07,8.852596282958984,7.091954231262207,82.81924438476562,33.25305938720703,17.044437408447266,49.39300537109375,62.91999816894531,81.0763931274414,12.79333209991455,8.572507858276367,25.1550235748291,617.140380859375,83.93278503417969
2025-07-08,8.842994689941406,7.111653804779053,83.47835540771484,33.69116973876953,17.073808670043945,49.32523727416992,62.2599983215332,81.70428466796875,12.822211265563965,8.513725280761719,25.039012908935547,616.8023681640625,83.82560729980469
2025-07-09,8.852596282958984,7.111653804779053,83.63815307617188,33.90675354003906,17.06401824951172,49.402687072753906,62.52000045776367,82.27330780029297,12.812585830688477,8.533319473266602,25.42571449279785,620.5010986328125,84.70255279541016
2025-07-10,8.862196922302246,7.111653804779053,83.7380142211914,34.31605529785156,16.96611785888672,49.315555572509766,62.66999816894531,82.27330780029297,12.754827499389648,8.435348510742188,25.38704490661621,622.2510986328125,84.7610092163086
2025-07-11,8.852596282958984,7.111653804779053,82.67943572998047,33.92264938354492,16.926958084106445,49.257469177246094,63.29999923706055,81.49825286865234,12.9281005859375,8.45494270324707,25.193693161010742,620.0635986328125,83.59176635742188
2025-07-14,8.852596282958984,7.101804256439209,83.5083236694336,33.794490814208984,16.878007888793945,49.257469177246094,63.04999923706055,81.4786376953125,12.822211265563965,8.503928184509277,25.173391342163086,621.2467651367188,83.41637420654297
2025-07-15,8.842994689941406,7.072254180908203,81.3112564086914,33.108009338378906,16.926958084106445,49.228424072265625,62.779998779296875,80.61528015136719,12.79333209991455,8.503928184509277,24.97134017944336,618.592041015625,82.83175659179688
2025-07-16,8.842994689941406,7.082104206085205,81.43110656738281,33.17457580566406,16.975908279418945,49.32523727416992,63.11000061035156,81.03714752197266,12.822211265563965,8.513725280761719,25.077682495117188,620.66015625,82.94867706298828
2025-07-17,8.852596282958984,7.101804256439209,82.47969818115234,33.69514465332031,17.024858474731445,49.29619216918945,62.959999084472656,81.17449951171875,12.90884780883789,8.552913665771484,25.244932174682617,624.4583740234375,82.92919158935547
2025-07-18,8.862196922302246,7.121504306793213,80.82191467285156,33.40406036376953,16.91716766357422,49.30587387084961,63.130001068115234,80.9979019165039,12.94735336303711,8.572507858276367,25.213027954101562,624.0010375976562,83.05585479736328
